Date,EURUSD
19990104,1.1789
19990105,1.179
19990106,1.1743
19990107,1.1632
19990108,1.1659
19990111,1.1569
19990112,1.152
19990113,1.1744
19990114,1.1653
19990115,1.1626
19990118,1.1612
19990119,1.1616
19990120,1.1575
19990121,1.1572
19990122,1.1567
19990125,1.1584
19990126,1.1582
19990127,1.1529
19990128,1.141
19990129,1.1384
19990201,1.1338
19990202,1.1337
19990203,1.1337
19990204,1.1263
19990205,1.1292
19990208,1.1246
19990209,1.1333
19990210,1.1342
19990211,1.1312
19990212,1.1244
19990215,1.1238
19990216,1.1176
19990217,1.1253
19990218,1.1232
19990219,1.1163
19990222,1.0992
19990223,1.0969
19990224,1.1037
19990225,1.1031
19990226,1.1018
19990301,1.0986
19990302,1.0887
19990303,1.0899
19990304,1.0866
19990305,1.0834
19990308,1.0908
19990309,1.0863
19990310,1.0953
19990311,1.0891
19990312,1.0932
19990315,1.0949
19990316,1.0901
19990317,1.0966
19990318,1.1012
19990319,1.0915
19990322,1.0864
19990323,1.0896
19990324,1.0928
19990325,1.0898
19990326,1.0815
19990329,1.0692
19990330,1.0711
19990331,1.0742
19990401,1.0772
19990402,1.0772
19990405,1.0752
19990406,1.0726
19990407,1.0812
19990408,1.0818
19990409,1.0778
19990412,1.0867
19990413,1.0765
19990414,1.0787
19990415,1.0786
19990416,1.0668
19990419,1.0636
19990420,1.0646
19990421,1.0586
19990422,1.0581
19990423,1.0634
19990426,1.0614
19990427,1.063
19990428,1.0666
19990429,1.0604
19990430,1.0597
19990503,1.0589
19990504,1.0564
19990505,1.0667
19990506,1.0799
19990507,1.0786
19990510,1.0735
19990511,1.0732
19990512,1.0645
19990513,1.0622
19990514,1.0676
19990517,1.0685
19990518,1.069
19990519,1.0634
19990520,1.0639
19990521,1.0572
19990524,1.0585
19990525,1.0627
19990526,1.0535
19990527,1.0473
19990528,1.0479
19990531,1.0456
19990601,1.0434
19990602,1.0382
19990603,1.0382
19990604,1.0315
19990607,1.0316
19990608,1.0385
19990609,1.0466
19990610,1.0474
19990611,1.0474
19990614,1.0437
19990615,1.0392
19990616,1.0345
19990617,1.034
19990618,1.0388
19990621,1.0339
19990622,1.0313
19990623,1.028
19990624,1.0321
19990625,1.0443
19990628,1.0388
19990629,1.0364
19990630,1.0328
19990701,1.0264
19990702,1.0241
19990705,1.0232
19990706,1.0221
19990707,1.0222
19990708,1.0182
19990709,1.0204
19990712,1.0124
19990713,1.0183
19990714,1.0168
19990715,1.0201
19990716,1.0202
19990719,1.0146
19990720,1.041
19990721,1.0462
19990722,1.0499
19990723,1.0496
19990726,1.0698
19990727,1.0627
19990728,1.0603
19990729,1.068
19990730,1.0694
19990802,1.0665
19990803,1.0645
19990804,1.0761
19990805,1.0791
19990806,1.074
19990809,1.0705
19990810,1.0737
19990811,1.0668
19990812,1.0638
19990813,1.0667
19990816,1.0553
19990817,1.0527
19990818,1.0517
19990819,1.0517
19990820,1.0667
19990823,1.0606
19990824,1.0512
19990825,1.0433
19990826,1.0452
19990827,1.045
19990830,1.0454
19990831,1.0573
19990901,1.0613
19990902,1.0662
19990903,1.0682
19990906,1.0594
19990907,1.0565
19990908,1.0613
19990909,1.0592
19990910,1.052
19990913,1.0342
19990914,1.0362
19990915,1.0369
19990916,1.0372
19990917,1.0397
19990920,1.0406
19990921,1.0388
19990922,1.0509
19990923,1.043
19990924,1.0476
19990927,1.0414
19990928,1.0483
19990929,1.0563
19990930,1.0665
19991001,1.0728
19991004,1.0719
19991005,1.0686
19991006,1.0737
19991007,1.0729
19991008,1.0657
19991011,1.0631
19991012,1.0668
19991013,1.0778
19991014,1.0758
19991015,1.0869
19991018,1.0868
19991019,1.0818
19991020,1.0777
19991021,1.0797
19991022,1.0758
19991025,1.0683
19991026,1.0633
19991027,1.0552
19991028,1.0534
19991029,1.0453
19991101,1.0572
19991102,1.0507
19991103,1.0491
19991104,1.0504
19991105,1.0408
19991108,1.0405
19991109,1.0424
19991110,1.0402
19991111,1.0406
19991112,1.0308
19991115,1.0301
19991116,1.0336
19991117,1.0408
19991118,1.038
19991119,1.0279
19991122,1.0311
19991123,1.0315
19991124,1.0215
19991125,1.0194
19991126,1.0101
19991129,1.0077
19991130,1.0097
19991201,1.0091
19991202,1.0057
19991203,1.0015
19991206,1.0182
19991207,1.0239
19991208,1.0236
19991209,1.0175
19991210,1.0141
19991213,1.0128
19991214,1.0038
19991215,1.0021
19991216,1.0146
19991217,1.0128
19991220,1.0096
19991221,1.0084
19991222,1.0074
19991223,1.0089
19991224,1.0142
19991227,1.0134
19991228,1.0089
19991229,1.0072
19991230,1.0046
19991231,
20000103,1.009
20000104,1.0305
20000105,1.0368
20000106,1.0388
20000107,1.0284
20000110,1.0229
20000111,1.0256
20000112,1.0308
20000113,1.0276
20000114,1.0225
20000117,1.0094
20000118,1.0093
20000119,1.0105
20000120,1.0089
20000121,1.0097
20000124,1.0027
20000125,1.0008
20000126,1.0019
20000127,0.9976
20000128,0.9848
20000131,0.9791
20000201,0.971
20000202,0.9717
20000203,0.9748
20000204,0.9835
20000207,0.9767
20000208,0.9903
20000209,0.9934
20000210,0.9868
20000211,0.9801
20000214,0.9867
20000215,0.9778
20000216,0.9804
20000217,0.9919
20000218,0.9857
20000221,0.9857
20000222,1.0022
20000223,1.0068
20000224,0.9898
20000225,0.9813
20000228,0.9639
20000229,0.9714
20000301,0.9667
20000302,0.9725
20000303,0.9659
20000306,0.964
20000307,0.9593
20000308,0.9543
20000309,0.9616
20000310,0.9613
20000313,0.9716
20000314,0.962
20000315,0.9647
20000316,0.9663
20000317,0.9672
20000320,0.9715
20000321,0.9701
20000322,0.9603
20000323,0.9656
20000324,0.9715
20000327,0.9712
20000328,0.9647
20000329,0.9568
20000330,0.9555
20000331,0.9553
20000403,0.9564
20000404,0.9538
20000405,0.9673
20000406,0.9625
20000407,0.9564
20000410,0.959
20000411,0.9594
20000412,0.9576
20000413,0.9537
20000414,0.954
20000417,0.9573
20000418,0.9497
20000419,0.9461
20000420,0.9376
20000421,
20000424,
20000425,0.9302
20000426,0.9193
20000427,0.9163
20000428,0.9085
20000501,
20000502,0.9116
20000503,0.8913
20000504,0.8947
20000505,0.8984
20000508,0.8952
20000509,0.8978
20000510,0.9107
20000511,0.9079
20000512,0.9029
20000515,0.9147
20000516,0.9065
20000517,0.8922
20000518,0.8942
20000519,0.8875
20000522,0.9
20000523,0.9111
20000524,0.9098
20000525,0.8981
20000526,0.9143
20000529,0.9262
20000530,0.9359
20000531,0.9303
20000601,0.933
20000602,0.9355
20000605,0.9433
20000606,0.9485
20000607,0.9554
20000608,0.9668
20000609,0.949
20000612,0.9527
20000613,0.9583
20000614,0.9636
20000615,0.9524
20000616,0.9565
20000619,0.964
20000620,0.9538
20000621,0.947
20000622,0.9405
20000623,0.9413
20000626,0.9327
20000627,0.9401
20000628,0.9415
20000629,0.9504
20000630,0.9556
20000703,0.9493
20000704,0.9487
20000705,0.9537
20000706,0.9542
20000707,0.9483
20000710,0.9523
20000711,0.9527
20000712,0.9499
20000713,0.9349
20000714,0.9344
20000717,0.9352
20000718,0.9353
20000719,0.9216
20000720,0.922
20000721,0.9363
20000724,0.9332
20000725,0.941
20000726,0.939
20000727,0.9389
20000728,0.9276
20000731,0.9243
20000801,0.9264
20000802,0.9142
20000803,0.9028
20000804,0.9031
20000807,0.9084
20000808,0.9047
20000809,0.8973
20000810,0.9031
20000811,0.9132
20000814,0.9011
20000815,0.9118
20000816,0.9072
20000817,0.914
20000818,0.9127
20000821,0.9023
20000822,0.8972
20000823,0.8918
20000824,0.9012
20000825,0.9021
20000828,0.9007
20000829,0.8965
20000830,0.8909
20000831,0.8906
20000901,0.8902
20000904,0.9
20000905,0.8886
20000906,0.8818
20000907,0.8676
20000908,0.8735
20000911,0.8609
20000912,0.8614
20000913,0.8654
20000914,0.8693
20000915,0.8615
20000918,0.8526
20000919,0.8541
20000920,0.8476
20000921,0.8524
20000922,0.889
20000925,0.877
20000926,0.8757
20000927,0.8861
20000928,0.8832
20000929,0.8765
20001002,0.8802
20001003,0.8763
20001004,0.873
20001005,0.8786
20001006,0.8703
20001009,0.8695
20001010,0.8721
20001011,0.872
20001012,0.8648
20001013,0.8627
20001016,0.8511
20001017,0.8496
20001018,0.8525
20001019,0.8411
20001020,0.8452
20001023,0.8377
20001024,0.8386
20001025,0.8307
20001026,0.8252
20001027,0.8324
20001030,0.8482
20001031,0.8417
20001101,0.8554
20001102,0.8646
20001103,0.873
20001106,0.8667
20001107,0.8587
20001108,0.8559
20001109,0.8531
20001110,0.8673
20001113,0.862
20001114,0.8583
20001115,0.8596
20001116,0.8569
20001117,0.8535
20001120,0.8488
20001121,0.8474
20001122,0.8429
20001123,0.8427
20001124,0.8436
20001127,0.8406
20001128,0.8561
20001129,0.865
20001130,0.8684
20001201,0.8735
20001204,0.8908
20001205,0.881
20001206,0.8828
20001207,0.8943
20001208,0.8895
20001211,0.8804
20001212,0.8782
20001213,0.8748
20001214,0.8839
20001215,0.8984
20001218,0.8966
20001219,0.8903
20001220,0.9059
20001221,0.9146
20001222,0.924
20001225,
20001226,
20001227,0.931
20001228,0.9285
20001229,0.9305
20010101,
20010102,0.9423
20010103,0.953
20010104,0.9458
20010105,0.9545
20010108,0.9497
20010109,0.9401
20010110,0.9412
20010111,0.9523
20010112,0.9545
20010115,0.9428
20010116,0.9412
20010117,0.9396
20010118,0.9404
20010119,0.94
20010122,0.929
20010123,0.9407
20010124,0.9294
20010125,0.9146
20010126,0.9228
20010129,0.9193
20010130,0.9197
20010131,0.9293
20010201,0.9406
20010202,0.9407
20010205,0.9425
20010206,0.9322
20010207,0.9325
20010208,0.922
20010209,0.9227
20010212,0.9288
20010213,0.9275
20010214,0.9178
20010215,0.909
20010216,0.9113
20010219,0.9213
20010220,0.907
20010221,0.9146
20010222,0.9056
20010223,0.9064
20010226,0.9105
20010227,0.9163
20010228,0.9248
20010301,0.9269
20010302,0.9363
20010305,0.9305
20010306,0.9279
20010307,0.9307
20010308,0.9312
20010309,0.9357
20010312,0.9272
20010313,0.9202
20010314,0.9182
20010315,0.9064
20010316,0.8947
20010319,0.8996
20010320,0.902
20010321,0.899
20010322,0.8889
20010323,0.8922
20010326,0.8935
20010327,0.8952
20010328,0.886
20010329,0.884
20010330,0.8832
20010402,0.8772
20010403,0.8845
20010404,0.9032
20010405,0.902
20010406,0.894
20010409,0.9018
20010410,0.8945
20010411,0.884
20010412,0.8849
20010413,
20010416,
20010417,0.8791
20010418,0.8778
20010419,0.8827
20010420,0.8989
20010423,0.9002
20010424,0.8973
20010425,0.8947
20010426,0.9013
20010427,0.9023
20010430,0.8876
20010501,
20010502,0.8907
20010503,0.8903
20010504,0.8939
20010507,0.8919
20010508,0.8866
20010509,0.8827
20010510,0.885
20010511,0.8773
20010514,0.8745
20010515,0.8768
20010516,0.8834
20010517,0.8815
20010518,0.8777
20010521,0.8754
20010522,0.8685
20010523,0.8585
20010524,0.8604
20010525,0.8591
20010528,0.8584
20010529,0.8552
20010530,0.8558
20010531,0.848
20010601,0.8478
20010604,0.8513
20010605,0.8465
20010606,0.8543
20010607,0.8466
20010608,0.8468
20010611,0.8494
20010612,0.8474
20010613,0.8542
20010614,0.8492
20010615,0.8662
20010618,0.8581
20010619,0.8563
20010620,0.8513
20010621,0.8552
20010622,0.8528
20010625,0.8607
20010626,0.8611
20010627,0.8622
20010628,0.8511
20010629,0.848
20010702,0.8455
20010703,0.8497
20010704,0.8453
20010705,0.8422
20010706,0.8384
20010709,0.8459
20010710,0.8545
20010711,0.8611
20010712,0.8538
20010713,0.8539
20010716,0.8583
20010717,0.8516
20010718,0.863
20010719,0.8723
20010720,0.8776
20010723,0.8676
20010724,0.8708
20010725,0.8793
20010726,0.8764
20010727,0.8768
20010730,0.8751
20010731,0.8755
20010801,0.8817
20010802,0.8788
20010803,0.8806
20010806,0.8805
20010807,0.8768
20010808,0.8763
20010809,0.8853
20010810,0.8936
20010813,0.8991
20010814,0.8968
20010815,0.9114
20010816,0.9144
20010817,0.9138
20010820,0.9149
20010821,0.9128
20010822,0.9216
20010823,0.9112
20010824,0.9108
20010827,0.909
20010828,0.9042
20010829,0.9122
20010830,0.9095
20010831,0.9158
20010903,0.9072
20010904,0.897
20010905,0.8891
20010906,0.8855
20010907,0.8952
20010910,0.9047
20010911,0.8964
20010912,0.9052
20010913,0.906
20010914,0.9219
20010917,0.9269
20010918,0.9256
20010919,0.9258
20010920,0.9259
20010921,0.92
20010924,0.9164
20010925,0.9176
20010926,0.9219
20010927,0.9205
20010928,0.9131
20011001,0.9125
20011002,0.9189
20011003,0.9209
20011004,0.9117
20011005,0.9174
20011008,0.9214
20011009,0.9193
20011010,0.9136
20011011,0.9062
20011012,0.904
20011015,0.9097
20011016,0.9052
20011017,0.9022
20011018,0.9026
20011019,0.9009
20011022,0.8969
20011023,0.8887
20011024,0.8917
20011025,0.8889
20011026,0.8911
20011029,0.9005
20011030,0.9064
20011031,0.9042
20011101,0.9097
20011102,0.9056
20011105,0.8961
20011106,0.8961
20011107,0.9014
20011108,0.8972
20011109,0.893
20011112,0.8919
20011113,0.8842
20011114,0.8803
20011115,0.8825
20011116,0.8845
20011119,0.8793
20011120,0.8824
20011121,0.8791
20011122,0.8778
20011123,0.8795
20011126,0.8818
20011127,0.8788
20011128,0.8831
20011129,0.8887
20011130,0.8898
20011203,0.8925
20011204,0.8902
20011205,0.8919
20011206,0.8889
20011207,0.8911
20011210,0.885
20011211,0.8908
20011212,0.8938
20011213,0.8975
20011214,0.9016
20011217,0.9049
20011218,0.9012
20011219,0.8983
20011220,0.8973
20011221,0.8943
20011224,0.8798
20011225,
20011226,
20011227,0.8823
20011228,0.8813
20011231,
20020101,
20020102,0.9038
20020103,0.9036
20020104,0.8954
20020107,0.8905
20020108,0.8909
20020109,0.8921
20020110,0.8909
20020111,0.8919
20020114,0.8927
20020115,0.8922
20020116,0.8817
20020117,0.8819
20020118,0.881
20020121,0.884
20020122,0.883
20020123,0.8856
20020124,0.8767
20020125,0.8663
20020128,0.8578
20020129,0.8624
20020130,0.8642
20020131,0.8637
20020201,0.8632
20020204,0.8644
20020205,0.8683
20020206,0.8664
20020207,0.8664
20020208,0.874
20020211,0.8794
20020212,0.8753
20020213,0.8731
20020214,0.8693
20020215,0.8705
20020218,0.8715
20020219,0.8692
20020220,0.8743
20020221,0.8701
20020222,0.8747
20020225,0.8724
20020226,0.8682
20020227,0.8649
20020228,0.8651
20020301,0.8679
20020304,0.8649
20020305,0.8682
20020306,0.8712
20020307,0.8764
20020308,0.8797
20020311,0.8741
20020312,0.8733
20020313,0.8734
20020314,0.8803
20020315,0.8853
20020318,0.8792
20020319,0.8829
20020320,0.8814
20020321,0.8817
20020322,0.8795
20020325,0.8759
20020326,0.8737
20020327,0.8746
20020328,0.8724
20020329,
20020401,
20020402,0.8786
20020403,0.8803
20020404,0.8818
20020405,0.8786
20020408,0.8778
20020409,0.8763
20020410,0.8798
20020411,0.8794
20020412,0.8803
20020415,0.8802
20020416,0.8803
20020417,0.888
20020418,0.8895
20020419,0.8886
20020422,0.8882
20020423,0.8872
20020424,0.8892
20020425,0.8969
20020426,0.8971
20020429,0.9038
20020430,0.9008
20020501,
20020502,0.9032
20020503,0.9083
20020506,0.9144
20020507,0.9125
20020508,0.9088
20020509,0.9061
20020510,0.9118
20020513,0.9118
20020514,0.9062
20020515,0.903
20020516,0.9124
20020517,0.9152
20020520,0.9202
20020521,0.9213
20020522,0.926
20020523,0.9213
20020524,0.9188
20020527,0.919
20020528,0.9255
20020529,0.932
20020530,0.9375
20020531,0.9387
20020603,0.9313
20020604,0.9435
20020605,0.9371
20020606,0.9386
20020607,0.9452
20020610,0.9459
20020611,0.9417
20020612,0.9452
20020613,0.9417
20020614,0.9478
20020617,0.9426
20020618,0.9484
20020619,0.9561
20020620,0.9592
20020621,0.9636
20020624,0.9781
20020625,0.9712
20020626,0.9917
20020627,0.9824
20020628,0.9975
20020701,0.9913
20020702,0.9838
20020703,0.978
20020704,0.979
20020705,0.9725
20020708,0.9828
20020709,0.993
20020710,0.9898
20020711,0.9836
20020712,0.9873
20020715,1.0024
20020716,1.0127
20020717,1.0064
20020718,1.0058
20020719,1.0146
20020722,1.0086
20020723,0.991
20020724,0.9915
20020725,1.0014
20020726,1.0008
20020729,0.9821
20020730,0.9835
20020731,0.9783
20020801,0.976
20020802,0.9873
20020805,0.9836
20020806,0.9689
20020807,0.9698
20020808,0.9687
20020809,0.9729
20020812,0.978
20020813,0.9799
20020814,0.9857
20020815,0.9777
20020816,0.9825
20020819,0.9799
20020820,0.9792
20020821,0.9762
20020822,0.977
20020823,0.9697
20020826,0.9701
20020827,0.9774
20020828,0.9826
20020829,0.9843
20020830,0.9833
20020902,0.9821
20020903,0.991
20020904,0.9947
20020905,0.9975
20020906,0.9918
20020909,0.9794
20020910,0.976
20020911,0.9749
20020912,0.9757
20020913,0.981
20020916,0.9683
20020917,0.9649
20020918,0.9725
20020919,0.9814
20020920,0.979
20020923,0.9831
20020924,0.9828
20020925,0.9771
20020926,0.9796
20020927,0.9779
20020930,0.986
20021001,0.9861
20021002,0.9835
20021003,0.989
20021004,0.9865
20021007,0.9808
20021008,0.98
20021009,0.9814
20021010,0.9875
20021011,0.9857
20021014,0.9873
20021015,0.981
20021016,0.9823
20021017,0.9763
20021018,0.9735
20021021,0.9748
20021022,0.9768
20021023,0.9775
20021024,0.9738
20021025,0.9763
20021028,0.9745
20021029,0.982
20021030,0.9825
20021031,0.9864
20021101,0.9974
20021104,0.9944
20021105,1.0024
20021106,0.9955
20021107,1.0013
20021108,1.0107
20021111,1.0126
20021112,1.0081
20021113,1.0068
20021114,1.0095
20021115,1.0029
20021118,1.0065
20021119,1.0125
20021120,1.0019
20021121,1.0034
20021122,1.0024
20021125,0.9905
20021126,0.991
20021127,0.9927
20021128,0.9934
20021129,0.9927
20021202,0.9871
20021203,0.9967
20021204,1.0018
20021205,0.9991
20021206,1.0006
20021209,1.0093
20021210,1.0111
20021211,1.0067
20021212,1.0156
20021213,1.0221
20021216,1.0212
20021217,1.0307
20021218,1.024
20021219,1.0273
20021220,1.0255
20021223,1.0282
20021224,1.0296
20021225,
20021226,
20021227,1.0376
20021230,1.0422
20021231,1.0487
20030101,
20030102,1.0446
20030103,1.0392
20030106,1.0488
20030107,1.0425
20030108,1.0377
20030109,1.0507
20030110,1.0503
20030113,1.0549
20030114,1.0577
20030115,1.0526
20030116,1.0564
20030117,1.0652
20030120,1.0653
20030121,1.0653
20030122,1.0718
20030123,1.0757
20030124,1.0784
20030127,1.087
20030128,1.0808
20030129,1.0868
20030130,1.0748
20030131,1.0816
20030203,1.0729
20030204,1.0822
20030205,1.091
20030206,1.0813
20030207,1.0789
20030210,1.0808
20030211,1.0706
20030212,1.0731
20030213,1.0758
20030214,1.0793
20030217,1.0716
20030218,1.0714
20030219,1.0717
20030220,1.0763
20030221,1.0838
20030224,1.0721
20030225,1.0774
20030226,1.0753
20030227,1.0822
20030228,1.0782
20030303,1.08
20030304,1.0919
20030305,1.0966
20030306,1.0963
20030307,1.1039
20030310,1.1042
20030311,1.108
20030312,1.1028
20030313,1.0864
20030314,1.0775
20030317,1.0801
20030318,1.0586
20030319,1.057
20030320,1.0592
20030321,1.0572
20030324,1.0634
20030325,1.0691
20030326,1.0667
20030327,1.0723
20030328,1.073
20030331,1.0895
20030401,1.0891
20030402,1.083
20030403,1.0702
20030404,1.072
20030407,1.0582
20030408,1.066
20030409,1.0742
20030410,1.0805
20030411,1.0735
20030414,1.0737
20030415,1.0784
20030416,1.0836
20030417,1.092
20030418,
20030421,
20030422,1.0971
20030423,1.0944
20030424,1.1008
20030425,1.0973
20030428,1.1025
20030429,1.0956
20030430,1.1131
20030501,
20030502,1.1239
20030505,1.1218
20030506,1.1344
20030507,1.1427
20030508,1.1435
20030509,1.1466
20030512,1.1597
20030513,1.1518
20030514,1.1499
20030515,1.1458
20030516,1.1492
20030519,1.1652
20030520,1.1644
20030521,1.1689
20030522,1.172
20030523,1.179
20030526,1.1813
20030527,1.1901
20030528,1.1738
20030529,1.1756
20030530,1.1822
20030602,1.1672
20030603,1.1723
20030604,1.1691
20030605,1.1775
20030606,1.1813
20030609,1.1726
20030610,1.1699
20030611,1.1748
20030612,1.1734
20030613,1.1751
20030616,1.1854
20030617,1.1797
20030618,1.1699
20030619,1.1655
20030620,1.1655
20030623,1.1539
20030624,1.1565
20030625,1.1551
20030626,1.1432
20030627,1.1413
20030630,1.1427
20030701,1.1543
20030702,1.1535
20030703,1.1457
20030704,1.1466
20030707,1.136
20030708,1.1326
20030709,1.1355
20030710,1.1342
20030711,1.1315
20030714,1.1299
20030715,1.1319
20030716,1.1138
20030717,1.1231
20030718,1.1205
20030721,1.1284
20030722,1.1343
20030723,1.1401
20030724,1.1467
20030725,1.1477
20030728,1.1489
20030729,1.1462
20030730,1.142
20030731,1.1318
20030801,1.1169
20030804,1.1307
20030805,1.1333
20030806,1.1392
20030807,1.1353
20030808,1.1326
20030811,1.1295
20030812,1.1312
20030813,1.1277
20030814,1.127
20030815,1.1247
20030818,1.1188
20030819,1.1065
20030820,1.1109
20030821,1.1009
20030822,1.0894
20030825,1.0888
20030826,1.0816
20030827,1.0907
20030828,1.0828
20030829,1.0927
20030901,1.0965
20030902,1.0849
20030903,1.0783
20030904,1.0818
20030905,1.0923
20030908,1.1071
20030909,1.1135
20030910,1.1172
20030911,1.1217
20030912,1.1172
20030915,1.1281
20030916,1.1235
20030917,1.1212
20030918,1.129
20030919,1.1312
20030922,1.1468
20030923,1.1464
20030924,1.1466
20030925,1.1493
20030926,1.1487
20030929,1.1413
20030930,1.1652
20031001,1.1671
20031002,1.1692
20031003,1.1686
20031006,1.1579
20031007,1.1768
20031008,1.1781
20031009,1.1788
20031010,1.1788
20031013,1.1688
20031014,1.1634
20031015,1.1669
20031016,1.1615
20031017,1.1579
20031020,1.1629
20031021,1.1623
20031022,1.1694
20031023,1.1786
20031024,1.1781
20031027,1.1748
20031028,1.1673
20031029,1.1684
20031030,1.1736
20031031,1.1622
20031103,1.1589
20031104,1.1468
20031105,1.1473
20031106,1.1449
20031107,1.1424
20031110,1.1483
20031111,1.1497
20031112,1.16
20031113,1.168
20031114,1.1765
20031117,1.1802
20031118,1.1778
20031119,1.191
20031120,1.1909
20031121,1.1899
20031124,1.1823
20031125,1.1766
20031126,1.1828
20031127,1.1902
20031128,1.1994
20031201,1.2019
20031202,1.1975
20031203,1.2102
20031204,1.2074
20031205,1.2087
20031208,1.2218
20031209,1.2258
20031210,1.2239
20031211,1.2187
20031212,1.2254
20031215,1.223
20031216,1.2339
20031217,1.2337
20031218,1.2403
20031219,1.2418
20031222,1.2434
20031223,1.2392
20031224,1.2407
20031225,
20031226,
20031229,1.2499
20031230,1.2496
20031231,1.263
20040101,
20040102,1.2592
20040105,1.2657
20040106,1.2756
20040107,1.2679
20040108,1.2634
20040109,1.2737
20040112,1.2828
20040113,1.2749
20040114,1.2692
20040115,1.2635
20040116,1.2493
20040119,1.2373
20040120,1.2536
20040121,1.2607
20040122,1.271
20040123,1.2692
20040126,1.2575
20040127,1.2517
20040128,1.2563
20040129,1.2468
20040130,1.2384
20040202,1.2461
20040203,1.2585
20040204,1.2524
20040205,1.2583
20040206,1.2529
20040209,1.2713
20040210,1.2764
20040211,1.268
20040212,1.2802
20040213,1.2816
20040216,1.2741
20040217,1.2858
20040218,1.2824
20040219,1.2724
20040220,1.2663
20040223,1.2576
20040224,1.2595
20040225,1.2629
20040226,1.2444
20040227,1.2418
20040301,1.2484
20040302,1.2402
20040303,1.2143
20040304,1.2147
20040305,1.2192
20040308,1.2356
20040309,1.2361
20040310,1.2299
20040311,1.2256
20040312,1.2235
20040315,1.2278
20040316,1.235
20040317,1.2251
20040318,1.2261
20040319,1.2344
20040322,1.2353
20040323,1.2276
20040324,1.2196
20040325,1.2132
20040326,1.2173
20040329,1.2118
20040330,1.2187
20040331,1.2224
20040401,1.232
20040402,1.2318
20040405,1.2058
20040406,1.209
20040407,1.2101
20040408,1.2096
20040409,
20040412,
20040413,1.1975
20040414,1.1924
20040415,1.1912
20040416,1.1932
20040419,1.2044
20040420,1.1926
20040421,1.1836
20040422,1.1873
20040423,1.1885
20040426,1.1851
20040427,1.1887
20040428,1.1907
20040429,1.1826
20040430,1.1947
20040503,1.1953
20040504,1.2061
20040505,1.2126
20040506,1.2116
20040507,1.2073
20040510,1.1843
20040511,1.1804
20040512,1.1857
20040513,1.1823
20040514,1.1802
20040517,1.2023
20040518,1.1983
20040519,1.1989
20040520,1.1922
20040521,1.2031
20040524,1.1968
20040525,1.2063
20040526,1.2106
20040527,1.2165
20040528,1.2246
20040531,1.2198
20040601,1.2231
20040602,1.2276
20040603,1.2226
20040604,1.2203
20040607,1.2319
20040608,1.2294
20040609,1.2157
20040610,1.2052
20040611,1.2006
20040614,1.2001
20040615,1.2051
20040616,1.2058
20040617,1.2045
20040618,1.2042
20040621,1.2112
20040622,1.2091
20040623,1.2087
20040624,1.2122
20040625,1.2138
20040628,1.2208
20040629,1.2169
20040630,1.2155
20040701,1.2168
20040702,1.2148
20040705,1.2288
20040706,1.2309
20040707,1.2357
20040708,1.2348
20040709,1.2372
20040712,1.2397
20040713,1.2372
20040714,1.2381
20040715,1.2374
20040716,1.2353
20040719,1.2412
20040720,1.2385
20040721,1.2296
20040722,1.2268
20040723,1.2191
20040726,1.2163
20040727,1.2168
20040728,1.2034
20040729,1.2026
20040730,1.2039
20040802,1.2055
20040803,1.2022
20040804,1.1983
20040805,1.2042
20040806,1.2064
20040809,1.2247
20040810,1.2279
20040811,1.2233
20040812,1.2256
20040813,1.2219
20040816,1.2337
20040817,1.2338
20040818,1.2331
20040819,1.2359
20040820,1.2293
20040823,1.225
20040824,1.2139
20040825,1.2081
20040826,1.21
20040827,1.2085
20040830,1.2047
20040831,1.2111
20040901,1.2168
20040902,1.2172
20040903,1.2175
20040906,1.2071
20040907,1.2079
20040908,1.2039
20040909,1.2191
20040910,1.2219
20040913,1.2236
20040914,1.2237
20040915,1.2238
20040916,1.2158
20040917,1.2211
20040920,1.2132
20040921,1.2276
20040922,1.2245
20040923,1.2315
20040924,1.2309
20040927,1.2254
20040928,1.2335
20040929,1.2323
20040930,1.2409
20041001,1.2413
20041004,1.2305
20041005,1.2304
20041006,1.2282
20041007,1.2301
20041008,1.2315
20041011,1.2392
20041012,1.2312
20041013,1.2267
20041014,1.2377
20041015,1.2414
20041018,1.2474
20041019,1.2509
20041020,1.259
20041021,1.2606
20041022,1.2606
20041025,1.2792
20041026,1.2784
20041027,1.2792
20041028,1.2711
20041029,1.2737
20041101,1.2748
20041102,1.2705
20041103,1.2754
20041104,1.2874
20041105,1.2856
20041108,1.2917
20041109,1.2911
20041110,1.2977
20041111,1.289
20041112,1.2921
20041115,1.2955
20041116,1.2971
20041117,1.3026
20041118,1.3024
20041119,1.302
20041122,1.3033
20041123,1.3089
20041124,1.3146
20041125,1.3213
20041126,1.3238
20041129,1.3247
20041130,1.3295
20041201,1.3294
20041202,1.3314
20041203,1.33
20041206,1.3435
20041207,1.3456
20041208,1.33
20041209,1.3305
20041210,1.3191
20041213,1.3268
20041214,1.3317
20041215,1.3383
20041216,1.3401
20041217,1.3264
20041220,1.3378
20041221,1.3394
20041222,1.3384
20041223,1.3456
20041224,1.3542
20041227,1.3527
20041228,1.3633
20041229,1.3608
20041230,1.3604
20041231,1.3621
20050103,1.3507
20050104,1.3365
20050105,1.3224
20050106,1.3183
20050107,1.32
20050110,1.3103
20050111,1.3143
20050112,1.3139
20050113,1.3232
20050114,1.3091
20050117,1.3085
20050118,1.306
20050119,1.3083
20050120,1.2936
20050121,1.2963
20050124,1.3065
